Episode,Timestep,ButtonData,GRUOutput,TruePositiveCount,TrueNegativeCount,FalsePositiveCount,FalseNegativeCount
317,24,0,0.9,42,5915,412,15
321,24,0,0.71,45,5983,413,15
322,18,0,0.76,45,5997,414,15
322,19,0,0.78,45,5997,415,15
322,20,0,0.88,45,5997,416,15
323,23,0,0.74,46,6010,417,15
324,30,0,0.81,47,6031,418,15
325,22,0,0.92,47,6043,419,15
325,23,0,0.71,47,6043,420,15
326,19,0,0.83,48,6054,421,15
326,22,0,0.7,48,6056,422,15
326,27,0,1.07,48,6060,423,15
326,28,0,0.94,48,6060,424,15
326,29,0,0.96,48,6060,425,15
327,12,0,0.79,48,6063,426,15
327,17,0,0.92,48,6067,427,15
327,18,0,0.92,48,6067,428,15
327,19,0,0.94,48,6067,429,15
327,23,0,0.88,48,6070,430,15
327,26,0,0.79,48,6072,431,15
327,27,0,0.92,48,6072,432,15
328,29,0,0.71,48,6094,433,15
329,18,0,0.75,48,6103,434,15
329,21,0,0.76,48,6105,435,15
330,19,0,0.77,48,6123,436,15
330,23,0,0.71,48,6126,437,15
331,15,0,0.72,48,6138,438,15
331,16,0,0.78,48,6138,439,15
331,17,0,0.82,48,6138,440,15
331,18,0,0.79,48,6138,441,15
331,20,0,0.88,48,6139,442,15
331,26,0,0.74,48,6144,443,15
332,26,0,0.72,48,6164,444,15
333,27,0,0.73,48,6185,445,15
335,16,1,0.27,49,6212,445,16
337,25,0,0.75,50,6243,446,16
338,18,0,0.74,50,6256,447,16
343,13,0,0.84,51,6347,448,16
346,28,0,0.8,51,6424,449,16
346,29,0,0.7,51,6424,450,16
348,15,0,0.78,51,6451,451,16
348,16,0,0.72,51,6451,452,16
348,25,0,0.78,51,6459,453,16
349,20,0,0.75,52,6469,454,16
349,21,0,0.71,52,6469,455,16
349,26,0,0.72,52,6473,456,16
350,17,0,0.7,52,6484,457,16
350,27,1,0.3,52,6493,457,17
354,22,0,0.88,53,6558,458,17
354,27,0,0.85,53,6562,459,17
354,28,0,0.91,53,6562,460,17
354,29,0,0.74,53,6562,461,17
355,18,0,0.72,53,6571,462,17
355,24,0,0.86,53,6576,463,17
355,25,0,0.72,53,6576,464,17
355,27,0,0.89,53,6577,465,17
355,28,0,0.79,53,6577,466,17
356,30,0,0.95,53,6599,467,17
358,21,0,0.76,53,6631,468,17
358,23,0,0.76,53,6632,469,17
358,24,0,1.02,53,6632,470,17
358,26,0,0.82,53,6633,471,17
359,29,0,0.74,53,6656,472,17
361,17,0,0.89,53,6685,473,17
361,18,0,0.83,53,6685,474,17
361,21,0,0.97,53,6687,475,17
361,22,0,0.85,53,6687,476,17
361,23,0,0.93,53,6687,477,17
361,25,0,0.72,53,6688,478,17
362,18,0,0.78,54,6697,479,17
362,25,0,0.99,54,6703,480,17
362,26,0,1.0,54,6703,481,17
