Episode,Timestep,ButtonData,GRUOutput,TruePositiveCount,TrueNegativeCount,FalsePositiveCount,FalseNegativeCount
319,19,0,0.77,2,6149,409,16
321,15,0,0.88,2,6186,410,16
324,26,0,0.77,2,6259,411,16
324,27,0,1.06,2,6259,412,16
324,28,0,0.76,2,6259,413,16
324,29,0,0.83,2,6259,414,16
327,24,0,1.27,2,6316,415,16
327,25,0,1.1,2,6316,416,16
327,26,0,0.97,2,6316,417,16
327,27,0,0.86,2,6316,418,16
327,28,0,0.85,2,6316,419,16
330,29,0,0.8,2,6379,420,16
333,25,1,0.57,2,6437,420,17
334,20,0,0.71,2,6447,421,17
343,24,1,0.48,2,6639,421,18
345,18,0,0.72,2,6668,422,18
349,22,1,0.36,2,6755,422,19
350,30,0,0.74,2,6775,423,19
352,28,0,0.93,2,6814,424,19
352,29,0,0.79,2,6814,425,19
352,30,0,0.71,2,6814,426,19
353,27,0,0.8,2,6831,427,19
355,18,0,0.78,2,6863,428,19
355,19,0,0.79,2,6863,429,19
359,25,0,0.75,2,6952,430,19
359,27,0,0.82,2,6953,431,19
360,28,0,0.73,2,6974,432,19
360,29,0,0.72,2,6974,433,19
389,27,0,0.75,2,7580,434,19
389,29,0,0.91,2,7581,435,19
390,27,0,0.73,2,7599,436,19
392,23,0,0.74,2,7636,437,19
396,14,0,0.76,2,7710,438,19
397,21,0,0.74,2,7737,439,19
398,13,0,0.76,2,7749,440,19
398,14,0,0.75,2,7749,441,19
399,24,0,0.74,2,7779,442,19
403,26,0,0.72,2,7864,443,19
408,15,0,0.88,2,7957,444,19
408,19,1,0.22,2,7960,444,20
413,20,1,0.64,2,8054,444,21
416,23,0,0.75,2,8109,445,21
416,24,0,0.86,2,8109,446,21
416,25,0,1.14,2,8109,447,21
416,26,0,1.14,2,8109,448,21
416,27,0,1.04,2,8109,449,21
416,28,0,0.96,2,8109,450,21
416,29,0,0.94,2,8109,451,21
420,13,0,0.77,2,8176,452,21
420,14,0,0.88,2,8176,453,21
421,15,0,0.75,2,8197,454,21
421,16,0,0.77,2,8197,455,21
421,17,0,0.8,2,8197,456,21
421,18,0,0.77,2,8197,457,21
422,23,0,0.92,2,8222,458,21
422,24,0,0.78,2,8222,459,21
422,25,0,0.72,2,8222,460,21
422,26,0,0.76,2,8222,461,21
424,17,0,0.82,2,8254,462,21
426,25,0,0.77,2,8303,463,21
426,26,0,0.82,2,8303,464,21
426,28,0,0.71,2,8304,465,21
426,30,0,0.89,2,8305,466,21
427,28,0,0.76,2,8323,467,21
427,29,0,0.7,2,8323,468,21
427,30,0,0.79,2,8323,469,21
428,15,0,0.88,2,8328,470,21
428,16,0,0.77,2,8328,471,21
429,15,0,1.04,2,8347,472,21
429,16,0,1.05,2,8347,473,21
429,17,0,1.18,2,8347,474,21
431,27,0,0.73,2,8398,475,21
431,28,0,0.82,2,8398,476,21
431,29,0,0.9,2,8398,477,21
433,17,0,0.77,2,8427,478,21
433,19,0,0.91,2,8428,479,21
433,21,0,0.98,2,8429,480,21
433,22,0,1.17,2,8429,481,21
433,23,0,1.15,2,8429,482,21
433,24,0,1.04,2,8429,483,21
433,25,0,0.79,2,8429,484,21
433,26,0,0.97,2,8429,485,21
434,13,0,0.79,2,8436,486,21
434,14,0,0.98,2,8436,487,21
434,15,0,0.85,2,8436,488,21
434,22,0,0.74,2,8442,489,21
434,23,0,0.78,2,8442,490,21
436,18,0,0.79,2,8478,491,21
440,20,0,0.77,3,8547,492,21
440,22,0,0.75,3,8548,493,21
440,24,0,0.91,3,8549,494,21
440,25,0,1.13,3,8549,495,21
440,26,0,0.92,3,8549,496,21
440,27,0,0.95,3,8549,497,21
440,28,0,0.87,3,8549,498,21
440,29,0,0.72,3,8549,499,21
442,19,0,0.74,3,8580,500,21
442,20,0,0.78,3,8580,501,21
442,28,0,0.7,3,8587,502,21
442,29,0,0.84,3,8587,503,21
442,30,0,1.18,3,8587,504,21
445,23,0,0.76,3,8642,505,21
448,22,0,0.85,3,8703,506,21
448,23,0,0.99,3,8703,507,21
448,24,0,0.83,3,8703,508,21
448,25,0,1.02,3,8703,509,21
448,26,0,0.98,3,8703,510,21
448,27,0,0.87,3,8703,511,21
448,28,0,0.75,3,8703,512,21
448,29,0,0.92,3,8703,513,21
448,30,0,0.79,3,8703,514,21
449,16,0,0.75,3,8709,515,21
450,13,0,0.74,3,8726,516,21
451,17,0,0.86,3,8750,517,21
451,18,0,0.81,3,8750,518,21
451,19,0,0.84,3,8750,519,21
451,20,0,0.74,3,8750,520,21
454,16,1,0.1,3,8808,520,22
456,28,0,0.83,3,8847,521,22
458,13,0,0.75,3,8873,522,22
458,17,0,0.75,3,8876,523,22
458,26,0,0.96,3,8884,524,22
458,27,0,0.9,3,8884,525,22
458,28,0,1.12,3,8884,526,22
458,29,0,0.99,3,8884,527,22
458,30,0,0.97,3,8884,528,22
459,30,0,0.86,3,8904,529,22
460,24,0,0.85,3,8918,530,22
463,25,0,0.71,3,8981,531,22
463,26,0,0.76,3,8981,532,22
463,27,0,0.74,3,8981,533,22
463,28,0,0.82,3,8981,534,22
463,29,0,1.05,3,8981,535,22
463,30,0,1.04,3,8981,536,22
464,12,0,0.78,3,8983,537,22
466,14,0,0.84,3,9026,538,22
466,15,0,0.81,3,9026,539,22
466,16,0,0.7,3,9026,540,22
468,18,0,0.79,3,9069,541,22
468,19,0,0.83,3,9069,542,22
468,21,0,0.83,3,9070,543,22
472,28,0,0.84,3,9160,544,22
472,29,0,1.31,3,9160,545,22
472,30,0,1.23,3,9160,546,22
474,10,0,0.82,3,9181,547,22
475,17,0,0.72,3,9208,548,22
479,14,0,0.76,3,9288,549,22
482,20,0,0.71,3,9356,550,22
482,21,0,0.76,3,9356,551,22
483,11,0,0.85,3,9366,552,22
483,12,0,0.74,3,9366,553,22
484,16,0,0.79,3,9390,554,22
484,18,0,0.91,3,9391,555,22
487,23,0,0.76,3,9458,556,22
487,28,0,0.83,3,9462,557,22
487,29,0,0.96,3,9462,558,22
490,30,0,0.8,3,9525,559,22
493,14,0,0.76,3,9571,560,22
495,13,1,0.51,3,9611,560,23
496,30,0,0.78,3,9631,561,23
497,22,0,0.9,3,9643,562,23
497,23,0,1.1,3,9643,563,23
497,24,0,0.95,3,9643,564,23
497,25,0,0.73,3,9643,565,23
500,24,0,0.8,3,9704,566,23
502,22,0,0.71,3,9743,567,23
