Episode,Timestep,ButtonData,GRUOutput,TruePositiveCount,TrueNegativeCount,FalsePositiveCount,FalseNegativeCount
497,26,0,0.72,107,8077,626,53
498,12,0,0.73,107,8083,627,53
498,13,0,0.93,107,8083,628,53
498,14,0,0.79,107,8083,629,53
498,17,0,0.81,107,8085,630,53
498,27,0,0.79,107,8094,631,53
498,29,0,0.72,107,8095,632,53
498,30,0,0.7,107,8095,633,53
501,28,0,0.73,107,8155,634,53
501,29,0,0.71,107,8155,635,53
502,11,0,0.74,107,8157,636,53
502,16,0,0.82,107,8161,637,53
502,28,0,0.78,107,8172,638,53
503,18,1,0.55,107,8182,638,54
506,14,0,0.74,108,8208,639,54
506,17,0,0.77,108,8210,640,54
506,19,0,0.73,108,8211,641,54
506,23,0,0.88,108,8214,642,54
506,28,0,0.8,108,8218,643,54
506,29,0,0.74,108,8218,644,54
507,14,0,0.81,108,8223,645,54
508,11,1,0.68,108,8240,645,55
511,13,0,0.84,110,8251,646,55
511,14,0,0.82,110,8251,647,55
511,27,0,0.98,110,8263,648,55
513,20,0,0.73,111,8280,649,55
513,29,0,0.97,111,8288,650,55
513,30,0,0.82,111,8288,651,55
514,11,0,0.71,111,8289,652,55
514,12,0,1.09,111,8289,653,55
514,13,0,0.93,111,8289,654,55
514,18,0,0.78,111,8293,655,55
514,22,0,0.71,111,8296,656,55
514,23,0,0.87,111,8296,657,55
515,20,0,1.04,111,8313,658,55
515,21,0,0.87,111,8313,659,55
516,16,0,0.8,111,8328,660,55
516,17,0,0.76,111,8328,661,55
516,18,0,0.78,111,8328,662,55
516,19,0,0.73,111,8328,663,55
516,29,0,0.94,111,8337,664,55
517,15,0,0.71,111,8343,665,55
517,20,0,0.7,111,8347,666,55
518,29,0,0.83,111,8376,667,55
519,12,0,0.74,111,8379,668,55
519,13,0,0.73,111,8379,669,55
519,16,0,0.8,111,8381,670,55
519,20,0,0.75,111,8384,671,55
519,21,0,0.77,111,8384,672,55
519,25,0,0.85,111,8387,673,55
